bengali_party053.mp3,0.43061203,0.08735493,0.25562236,0.006120404,2916.8394181741237,438536.55956205406,2778.79858474044,76087.78690631791,6398.261310589202,1110898.2539487507,0.12393727022058823,0.004469084991520382,-1.962066e-05,0.032542426,-1.1564913e-05,0.019708902,143.5546875,-7.3924065,2587.742,70.29448,506.33176,-1.4776819,362.86813,24.153149,194.8924,-2.717572,158.07285,12.386239,91.7046,-9.451407,132.32524,10.348006,91.925674,-5.6642723,91.48651,11.637044,69.1448,-5.0101256,77.137985,8.481403,58.93727,-6.526016,55.094234,6.916039,47.27837,-4.42951,50.709427,5.9376597,49.558002,-6.4065886,49.329372,8.189515,48.992,-4.4828744,40.4709,7.779944,43.038498,party,bengali
bengali_party082.mp3,0.4432839,0.08687743,0.26980573,0.010124981,2462.5061697038864,330268.4937191683,2495.5016691737837,74372.77290877074,5153.3355051518965,1417729.7476458466,0.10474993348490712,0.0023053408401492257,5.941707e-07,0.043263305,3.8227736e-05,0.014545928,143.5546875,-11.541529,1987.9636,84.045715,443.57645,-11.959608,215.14847,34.740635,172.22885,2.5253992,84.72691,8.255451,107.224205,0.23474948,72.742615,12.664338,66.45735,-4.150294,43.08138,15.2671175,46.972946,-0.97367144,76.65321,11.163481,49.546673,-1.6587547,37.74592,6.649122,35.97278,-4.012448,38.39636,7.199518,39.46571,-7.347357,43.44063,7.3110185,60.224995,-4.9602313,67.6463,7.103304,50.975983,party,bengali
bengali_party1032.mp3,0.35349834,0.092877425,0.28396583,0.009659628,2575.752382448177,492962.43831605854,2537.9920656332565,76941.36796345338,5525.233256337075,1727933.8977770577,0.11086138556985294,0.0030096855114292655,-3.512839e-06,0.045535766,-5.3008505e-05,0.020179728,107.666015625,-36.275223,6367.993,71.52386,824.56085,-15.144655,333.84088,18.822294,247.1104,0.59113896,250.10425,16.880142,276.37848,-7.684649,240.8139,14.852844,216.39902,-5.6040072,103.89096,7.1782846,121.68157,-1.7896645,95.034935,13.029052,91.9511,-1.9983788,122.24826,9.970385,123.32457,-5.2874594,99.045166,8.317122,67.817085,-7.9996166,94.114395,8.630476,103.472496,-2.725849,85.68427,5.815698,98.634026,party,bengali
bengali_party1035.mp3,0.39552382,0.083615795,0.26468548,0.009329475,2108.504122800043,301076.3783834422,2331.0027253418284,90861.86542136261,4551.330812058582,1181464.6718546653,0.07869226792279412,0.001609713520276006,-3.165346e-05,0.042713072,-1.25418965e-05,0.017289855,135.99917763157896,-35.403744,2551.748,101.308945,465.84732,-5.7694664,343.40924,33.742065,248.8853,-10.110948,170.30553,7.84684,148.50026,-2.398566,76.69783,7.177371,124.47367,-1.0079427,73.89689,10.839694,59.55423,-7.0036297,62.569084,10.259287,40.027344,-4.2655253,53.711517,10.704182,44.796806,-4.8284235,40.652294,8.021138,43.27953,-1.6850308,45.205856,3.8901484,44.38285,-5.328967,44.60496,5.356749,33.986233,party,bengali
bengali_party028.mp3,0.43410102,0.0832997,0.19525635,0.0057178233,3098.7707239108813,450815.62555932713,2649.2334957409416,116527.78051187377,6255.612173169021,1759109.533246312,0.16539960453753869,0.0037907815156432113,-7.447016e-05,0.019052304,-1.5304126e-05,0.012386527,129.19921875,-21.342665,2517.6262,60.960308,477.49237,-18.157911,348.74713,22.090252,173.96487,-0.4295505,201.8172,9.110331,114.442085,-6.9778914,138.39893,13.627337,93.40175,-8.952238,88.9469,9.483315,89.04604,-1.4418005,67.76756,11.853673,60.40775,-5.065076,49.522964,8.130301,61.755642,-2.443623,61.029842,5.94723,70.77802,-8.335615,48.7482,2.917722,55.88505,-9.656035,45.897816,4.649845,49.52945,party,bengali
bengali_party1049.mp3,0.33664486,0.08959258,0.2654875,0.0063565243,2441.195506016385,199293.79976764298,2448.1373817471995,86096.18445174317,5125.802338307856,1234971.1656625909,0.12291460066756967,0.001450691648636535,-7.812572e-06,0.031974424,8.892015e-06,0.020619834,151.99908088235293,-10.029333,2895.0405,89.98284,344.7542,-16.665583,558.51935,16.581438,167.1252,-8.442104,154.4098,5.9112773,135.4464,0.32646996,132.18584,8.550671,79.06817,-10.798983,60.629856,11.097191,99.61344,-10.904751,120.05415,7.820128,85.52893,-7.0080886,121.29146,7.3577743,96.35708,-6.61938,109.70484,2.3458917,132.83467,-9.606835,89.10429,2.796153,101.67535,-6.1842537,97.58338,7.695589,76.907715,party,bengali
bengali_party054.mp3,0.3784747,0.09192046,0.2904819,0.006866314,2854.3130375082487,312369.1747198553,3005.5088806550025,72475.43457059187,6892.266656739793,1191122.1122820925,0.10320307964880031,0.0021223353238277124,-1.7383358e-05,0.0452007,4.701985e-05,0.023044508,107.666015625,-8.477892,2908.1072,79.55376,354.10507,11.741967,312.68445,18.980528,105.91481,4.8136926,70.641594,5.2692575,104.97555,-2.7339766,69.81374,11.553354,53.903275,-3.1009037,73.25261,13.127053,55.669033,-10.306977,61.308704,7.224821,41.2511,-7.7466764,33.091095,4.999477,34.6817,-7.7942824,34.565735,7.1565933,64.57782,-5.491978,64.35727,5.039432,70.3923,-3.6233983,68.34032,11.178389,66.10073,party,bengali
bengali_party085.mp3,0.44773206,0.08557966,0.30007872,0.011714706,2522.26884600889,334203.5089074677,2599.0121871068327,72450.7362837815,5567.48300085865,1189957.917542143,0.1028856212509675,0.0028298864713617046,4.896231e-07,0.05420399,0.00027818777,0.016504558,143.5546875,-11.043547,2029.1052,79.710266,355.45737,-7.0191307,292.09113,29.694605,98.15526,4.917883,137.43097,20.258202,154.68555,0.4792398,78.72177,14.33247,61.637238,-4.672516,62.27385,15.78063,45.66001,3.6467354,50.144325,13.051086,42.495907,-3.1752167,42.157833,6.2215924,53.47929,-4.3767548,59.96217,9.566329,64.846855,-4.5999084,51.668762,7.4264474,38.698948,-6.1853614,33.556683,5.0441046,41.06647,party,bengali
bengali_party026.mp3,0.4936513,0.08301974,0.2789526,0.01136507,3275.3752198488805,553643.5381736375,2806.376789613891,46550.6534863654,6643.418161492598,997382.7769863528,0.1661350498258514,0.008988217804098702,-7.8936555e-06,0.031727917,-9.770592e-06,0.028022934,129.19921875,7.753861,1720.2074,55.982185,468.8869,1.0792397,207.85246,25.898346,175.48338,-11.516757,158.21722,16.554585,91.36948,2.6628578,98.494606,9.93029,89.97141,-5.6265826,85.11813,13.41555,109.12413,-4.2776318,80.577576,9.872579,65.340645,-6.215742,65.48225,3.2238467,60.259144,-5.5933137,58.46436,8.247341,43.846848,-5.8886967,48.881786,8.39393,53.9566,-5.243217,52.41249,8.478157,44.84813,party,bengali
bengali_party1047.mp3,0.40987942,0.08405135,0.35696566,0.009119253,2122.13712044216,118043.28202919858,2196.317420564697,74029.38757768497,4269.94918020148,769245.706022008,0.10622913844814241,0.0006741323636430534,5.5137185e-05,0.043304205,-9.644441e-05,0.042522933,151.99908088235293,25.283329,2227.173,105.98433,296.39243,-26.604109,350.58472,15.335608,205.0141,-15.235037,394.24554,6.336433,105.8082,-4.337368,231.6078,6.213442,111.856,-9.778003,117.363655,9.755417,100.79379,-4.021132,96.53088,7.917128,67.899826,-8.50611,74.82389,4.1411414,58.883392,-8.837759,50.64533,4.530482,47.905422,-11.692132,54.53055,2.9522905,51.63647,-4.4780483,46.034126,1.3830924,59.309204,party,bengali
