hindi_party039.mp3,0.45400497,0.09137657,0.19059058,0.029065022,2949.6647418419034,2408173.2533398857,2312.9254057774388,781428.7949625199,5631.499280427632,6620834.43975335,0.16681267233455882,0.016560907033140643,1.0898606e-05,0.030262632,-5.0589692e-06,0.01626317,161.4990234375,-142.72774,29941.598,54.54615,3471.9155,-8.241493,1275.4257,14.731575,519.06976,-4.0778484,283.86832,9.122228,238.83366,-2.0176644,151.02856,6.5644503,123.2618,-4.7759824,131.67671,9.291736,125.95209,-6.573897,131.51306,3.9706948,73.841705,-4.4050603,93.04529,3.6085851,72.98656,-5.2367225,84.872505,2.1375973,99.12983,-5.782006,73.1834,1.6597759,70.62277,-3.858449,51.53356,4.475228,71.036934,party,hindi
hindi_party1135.mp3,0.4282638,0.08712418,0.25128856,0.009289271,2029.9733200165647,255411.55349085538,2353.198106869376,94062.01886647138,4452.98140676398,1306653.6050716059,0.08349609375,0.001544367418200608,8.209475e-06,0.040092822,0.00015086972,0.011632333,117.45383522727273,-46.38583,3742.4543,99.27324,379.56415,-5.3528857,169.5188,27.632896,193.93498,2.9960814,137.58284,16.139593,95.99186,3.7675347,97.55506,12.321808,64.15753,-4.855935,107.012985,16.756826,87.67072,3.671711,49.099106,5.906113,52.801037,-1.2092643,38.69895,7.5304036,51.16856,-6.0990105,52.219486,6.1533575,39.747543,-4.8349934,36.49253,5.2010846,50.219845,-3.2563288,63.79107,5.4309983,74.86033,party,hindi
hindi_party1011.mp3,0.381558,0.09164076,0.34782562,0.007811637,2773.44387416387,378566.71211113443,2625.425067490257,98447.47567405147,5918.997541964976,1580426.7694710772,0.12495880599361456,0.003055056884225966,-4.6301266e-05,0.05692172,6.258018e-05,0.03763097,129.19921875,32.349834,1370.6324,77.03196,545.1249,-16.001379,305.64896,9.081675,176.39249,-13.670351,160.33742,6.5289598,150.57199,-9.524664,177.99326,8.923058,113.37977,-7.889686,114.32219,12.633729,87.018616,-5.0007467,72.292725,8.5753355,74.81953,-5.8585353,61.04306,6.346394,63.48112,-6.5284815,58.30843,7.079727,43.71634,-7.927325,47.80025,5.3867803,57.15244,-6.577209,65.765884,4.720217,60.035313,party,hindi
hindi_party045.mp3,0.3076124,0.08917173,0.28021768,0.012888951,2039.443528679564,293266.68405993725,2292.353920565352,176760.8856175229,4287.86573852917,2043500.30160011,0.08482261634094428,0.0012402169694999143,-5.932e-05,0.0439355,3.8629107e-05,0.023781937,117.45383522727273,-45.94028,5899.403,102.598045,725.87555,-11.778685,367.81705,10.383525,284.4774,-3.43854,175.76897,5.0365024,293.45007,-8.914876,162.66467,7.344511,120.213066,-6.9345174,111.755875,7.157423,128.54741,-6.501235,93.705475,3.9280496,95.70151,-11.894652,85.7979,3.0022533,114.2164,-7.625079,64.48483,2.9999697,86.6243,-8.529572,58.668465,4.253524,64.64683,-6.2033896,94.14806,1.7122073,113.18797,party,hindi
hindi_party1149.mp3,0.35107023,0.09111267,0.2577761,0.009870974,2622.262816833874,644124.9092128782,2638.5322794994026,101828.58018184571,5812.873183684453,1994492.4198453696,0.11189841633610681,0.00448233213096314,4.4732515e-06,0.03556947,4.9055183e-05,0.021416346,129.19921875,-27.833755,2555.251,80.698524,797.99786,-2.027688,317.47693,17.17307,266.54745,-4.827303,181.30011,12.817287,136.73474,-11.404954,136.61581,6.1357646,111.19748,-11.682068,109.34426,8.533125,87.50675,-5.4852176,75.35219,4.968295,62.63582,-7.0753675,65.13674,5.346581,63.414593,-5.1017327,66.100586,5.4269476,54.71003,-6.2366242,46.263966,8.198536,69.009315,-5.320745,86.65889,3.930019,65.25205,party,hindi
hindi_party094.mp3,0.4381025,0.09132919,0.38721392,0.019366262,2329.1623575864714,462924.6209760465,2478.5066978995656,143755.02975281543,5100.244159521333,2261359.3685308658,0.08852251838235294,0.002445074839358381,6.972667e-05,0.08266645,-0.00019145277,0.041118428,129.19921875,-4.0761476,5142.053,87.85929,773.5878,-11.162337,438.97998,21.188532,400.66528,2.2337074,217.74608,12.495164,158.41402,-4.0211954,167.64827,13.761298,116.05667,-0.1662902,149.17473,17.145782,109.53732,-3.3552964,73.86833,8.751681,84.28788,-7.4746685,81.84378,7.3451047,63.36498,-4.2823324,53.92597,1.3063234,98.50375,-2.2750936,53.801712,7.4387684,76.278755,-2.9475687,81.82526,8.034252,94.91751,party,hindi
hindi_party1016.mp3,0.4619522,0.08935788,0.3602455,0.015580402,3089.741756329225,571336.2479567531,2941.293683271643,51795.39212776461,6858.925191684404,1193019.9857879935,0.13057215073529413,0.007749398969123323,9.096021e-06,0.087154046,-4.513091e-05,0.027567962,64.599609375,16.385704,1767.6373,65.39635,478.39114,3.1820974,231.098,15.173485,167.66942,-2.5858011,239.6381,8.453874,159.75024,-5.649995,119.52182,11.489948,90.6387,-5.946491,70.99273,8.867734,83.37487,-7.833562,79.71638,10.393314,60.526714,-2.590399,67.795265,8.436784,65.61837,-6.7937274,66.43489,7.160847,53.278313,-5.064036,65.5991,9.167891,64.006485,-3.878566,61.882263,7.1707497,58.84903,party,hindi
hindi_party042.mp3,0.36052483,0.10263507,0.27135676,0.014261551,1503.2273490873044,490557.7613241565,1974.4541568598918,448158.11347028404,3271.4302181090366,3693931.0873064315,0.04920718544407895,0.0011958338445301688,6.521869e-05,0.036837634,-6.9599795e-05,0.030816376,117.45383522727273,-111.103294,5786.0884,131.30087,1235.3201,-5.0400753,930.23755,15.249884,549.96716,8.445018,345.00534,6.69758,197.36858,0.092664786,262.60217,12.643821,219.83305,-2.4710429,200.6508,5.808217,221.8505,-5.5071044,125.01476,1.4957889,137.32886,-9.867922,108.416214,0.21774812,101.37616,-6.7591853,80.83009,1.6994591,85.31709,-4.458094,114.2276,8.189707,99.51252,-0.81984425,105.76686,3.1104884,108.9814,party,hindi
hindi_party093.mp3,0.44114423,0.09356413,0.37885538,0.022711428,2631.281734566139,589799.1371803593,2668.1656790381635,148966.6889105244,5825.3897746650055,2573064.058292683,0.10282137371807276,0.004306722555457469,8.474552e-05,0.077042565,-9.638656e-05,0.045567628,95.703125,-5.959538,5123.46,75.3522,667.9315,-10.712403,410.98627,16.567402,323.06232,5.190548,174.17255,10.829652,181.97124,-1.7763608,171.12906,14.428856,134.71892,-3.0875924,117.72518,13.868753,100.84822,-2.6209056,73.86252,9.815772,77.06164,-5.2458262,75.71734,9.880885,66.20506,-3.2814417,63.54176,1.3985426,162.62392,-2.1347287,71.46402,8.349971,71.56639,-1.8914045,90.3103,10.909211,121.67758,party,hindi
hindi_party1132.mp3,0.41864452,0.09321692,0.18742426,0.0111087775,2148.2509797180305,474742.2605581131,2515.8782222588216,124966.4723287561,4888.103775638545,2262438.156942588,0.08098250350715944,0.002270111130474501,6.5420004e-06,0.018070702,9.7905895e-06,0.01358118,112.34714673913044,-105.56689,12633.634,94.075066,642.07825,9.51207,432.27524,26.457739,249.59203,1.8430947,187.62352,16.159164,136.64507,-1.5881435,167.97884,5.1653514,112.016655,-10.197707,97.70223,3.5960305,97.51361,-8.910985,85.160446,4.5374284,68.27704,-9.926423,65.67936,0.3525489,69.78055,-9.172996,63.60186,3.4152465,60.70321,-10.933708,69.40478,2.6147792,47.449932,-6.768507,53.304493,-1.2094711,47.752018,party,hindi
